variante,semente,geracao,hv
MOEA Warm-Start,5,79,254.47845768836157
MOEA Warm-Start,5,80,254.2798434742001
MOEA Warm-Start,5,81,253.9772537854879
MOEA Warm-Start,5,82,253.92836993995624
MOEA Warm-Start,5,83,253.78186476101723
MOEA Warm-Start,5,84,254.05968137696152
MOEA Warm-Start,5,85,254.039014027422
MOEA Warm-Start,5,86,254.07398830719245
MOEA Warm-Start,5,87,254.14391648119187
MOEA Warm-Start,5,88,254.1525599071411
MOEA Warm-Start,5,89,254.00647914073136
MOEA Warm-Start,5,90,254.18984365267698
MOEA Warm-Start,5,91,254.1576829112035
MOEA Warm-Start,5,92,254.393424961179
MOEA Warm-Start,5,93,254.17695504285498
MOEA Warm-Start,5,94,254.48322666236254
MOEA Warm-Start,5,95,254.6288732950835
MOEA Warm-Start,5,96,254.71999249474405
MOEA Warm-Start,5,97,254.88004748427971
MOEA Warm-Start,5,98,254.76514910591538
MOEA Warm-Start,5,99,254.68840929142425
MOEA Warm-Start,5,100,254.1913454855884
MOEA Warm-Start,5,101,254.23945145351598
MOEA Warm-Start,5,102,253.9639433860669
MOEA Warm-Start,5,103,254.0604144897308
MOEA Warm-Start,5,104,253.92813765901676
MOEA Warm-Start,5,105,254.3253698865962
MOEA Warm-Start,5,106,254.53228647514027
MOEA Warm-Start,5,107,254.43669348971065
MOEA Warm-Start,5,108,254.6611406714491
MOEA Warm-Start,5,109,254.62542981039215
MOEA Warm-Start,5,110,254.3657770361525
MOEA Warm-Start,5,111,254.47678352784146
MOEA Warm-Start,5,112,254.58749600126885
MOEA Warm-Start,5,113,254.58212515827373
MOEA Warm-Start,5,114,254.69517106784485
MOEA Warm-Start,5,115,254.30347046985028
MOEA Warm-Start,5,116,254.8583187008118
MOEA Warm-Start,5,117,254.59504235936652
MOEA Warm-Start,5,118,254.56604820102442
MOEA Warm-Start,5,119,254.84420047495183
MOEA Warm-Start,5,120,255.2192402646108
MOEA Warm-Start,5,121,255.17780139049148
MOEA Warm-Start,5,122,255.2456251538024
MOEA Warm-Start,5,123,255.10595219915368
MOEA Warm-Start,5,124,255.22730970597155
MOEA Warm-Start,5,125,255.02415182717579
MOEA Warm-Start,5,126,254.91029550701495
MOEA Warm-Start,5,127,255.03050155900172
MOEA Warm-Start,5,128,254.69093408683153
MOEA Warm-Start,5,129,254.97848007587044
MOEA Warm-Start,5,130,255.16026560310058
MOEA Warm-Start,5,131,255.32386616094146
MOEA Warm-Start,5,132,255.0300026852841
MOEA Warm-Start,5,133,255.39522820554822
MOEA Warm-Start,5,134,255.2842352310569
MOEA Warm-Start,5,135,255.76211485343686
MOEA Warm-Start,5,136,255.41108274293487
MOEA Warm-Start,5,137,255.80246007965846
MOEA Warm-Start,5,138,255.57853152098195
MOEA Warm-Start,5,139,255.43842627075202
MOEA Warm-Start,5,140,255.6513650030945
MOEA Warm-Start,5,141,255.8002464676978
MOEA Warm-Start,5,142,255.82218162112548
MOEA Warm-Start,5,143,256.1733967561655
MOEA Warm-Start,5,144,256.1581123262416
MOEA Warm-Start,5,145,256.27859507671076
MOEA Warm-Start,5,146,256.5344570134385
MOEA Warm-Start,5,147,256.435704175855
MOEA Warm-Start,5,148,256.47624316676644
MOEA Warm-Start,5,149,256.1490122649509
MOEA Warm-Start,5,150,255.66006316794164
MOEA Warm-Start,6,1,184.84623987177858
MOEA Warm-Start,6,2,200.96221807015567
MOEA Warm-Start,6,3,204.48498839288942
MOEA Warm-Start,6,4,207.11720835980478
MOEA Warm-Start,6,5,215.90517368998047
MOEA Warm-Start,6,6,218.13061150390206
MOEA Warm-Start,6,7,221.0946823581649
MOEA Warm-Start,6,8,223.95121912482628
MOEA Warm-Start,6,9,225.6504306186627
MOEA Warm-Start,6,10,228.2975918500748
MOEA Warm-Start,6,11,229.27985073881257
MOEA Warm-Start,6,12,231.07560137006615
MOEA Warm-Start,6,13,232.8433345581337
MOEA Warm-Start,6,14,233.34743033582063
MOEA Warm-Start,6,15,233.6774949880966
MOEA Warm-Start,6,16,233.73930504116913
MOEA Warm-Start,6,17,234.05721332768815
MOEA Warm-Start,6,18,234.34049457895617
MOEA Warm-Start,6,19,234.8189552431844
MOEA Warm-Start,6,20,235.60640032941097
MOEA Warm-Start,6,21,236.14105023462815
MOEA Warm-Start,6,22,237.13191227257576
MOEA Warm-Start,6,23,237.41536913012158
MOEA Warm-Start,6,24,237.41514906350534
MOEA Warm-Start,6,25,237.41574136845898
MOEA Warm-Start,6,26,237.99148650019282
MOEA Warm-Start,6,27,238.54901534315303
MOEA Warm-Start,6,28,239.04319316803577
MOEA Warm-Start,6,29,239.2602428547873
MOEA Warm-Start,6,30,239.31785768790294
MOEA Warm-Start,6,31,239.27234069450247
MOEA Warm-Start,6,32,243.5394754014954
MOEA Warm-Start,6,33,243.61345871755236
MOEA Warm-Start,6,34,243.60075838053467
MOEA Warm-Start,6,35,243.92013026639904
MOEA Warm-Start,6,36,243.74680349569854
MOEA Warm-Start,6,37,243.74368446417748
MOEA Warm-Start,6,38,243.74336811474345
MOEA Warm-Start,6,39,243.78319628933914
MOEA Warm-Start,6,40,243.761071872422
MOEA Warm-Start,6,41,243.8767568969476
MOEA Warm-Start,6,42,243.92765695184335
MOEA Warm-Start,6,43,243.81636310828407
MOEA Warm-Start,6,44,244.04540976755806
MOEA Warm-Start,6,45,244.02360612819433
MOEA Warm-Start,6,46,243.8989880668355
MOEA Warm-Start,6,47,243.92709969495473
MOEA Warm-Start,6,48,244.12091379855428
MOEA Warm-Start,6,49,243.9910177769104
MOEA Warm-Start,6,50,244.38888503734222
MOEA Warm-Start,6,51,244.44106354264954
MOEA Warm-Start,6,52,244.5564394717681
MOEA Warm-Start,6,53,244.71857046505593
MOEA Warm-Start,6,54,245.08573967014465
MOEA Warm-Start,6,55,245.1796727430093
MOEA Warm-Start,6,56,245.65079049681196
MOEA Warm-Start,6,57,245.61043242592905
MOEA Warm-Start,6,58,245.78089722848983
MOEA Warm-Start,6,59,246.1182520387482
MOEA Warm-Start,6,60,246.1246144239
MOEA Warm-Start,6,61,246.3984102680821
MOEA Warm-Start,6,62,246.30024803499353
MOEA Warm-Start,6,63,246.3367387545178
MOEA Warm-Start,6,64,246.58373359358995
MOEA Warm-Start,6,65,246.63420147879066
MOEA Warm-Start,6,66,246.6998674830092
MOEA Warm-Start,6,67,246.51007590158787
MOEA Warm-Start,6,68,246.62106085361236
MOEA Warm-Start,6,69,246.78562196690612
MOEA Warm-Start,6,70,246.9273033201107
MOEA Warm-Start,6,71,246.85336940412373
MOEA Warm-Start,6,72,247.0833692603675
MOEA Warm-Start,6,73,247.06365194727897
MOEA Warm-Start,6,74,246.89381908277034
MOEA Warm-Start,6,75,246.8653611806008
MOEA Warm-Start,6,76,247.79383271883398
MOEA Warm-Start,6,77,247.8606846522141
MOEA Warm-Start,6,78,247.76374733295643
MOEA Warm-Start,6,79,247.70385809336437
MOEA Warm-Start,6,80,247.95802306458882
MOEA Warm-Start,6,81,248.02962998405494
MOEA Warm-Start,6,82,247.98558608528822
MOEA Warm-Start,6,83,247.77009311352057
MOEA Warm-Start,6,84,247.99672690933608
MOEA Warm-Start,6,85,249.70655021255388
MOEA Warm-Start,6,86,249.63635591489538
MOEA Warm-Start,6,87,249.81101393376792
MOEA Warm-Start,6,88,250.15945341910412
MOEA Warm-Start,6,89,250.37452757259325
MOEA Warm-Start,6,90,250.33161704664857
MOEA Warm-Start,6,91,250.0109250372842
MOEA Warm-Start,6,92,250.04417509110385
MOEA Warm-Start,6,93,251.37065788357538
MOEA Warm-Start,6,94,250.95174335773837
MOEA Warm-Start,6,95,251.27829315955447
MOEA Warm-Start,6,96,251.2539125544868
MOEA Warm-Start,6,97,251.5859996676892
MOEA Warm-Start,6,98,251.70382249264316
MOEA Warm-Start,6,99,251.96122323703418
MOEA Warm-Start,6,100,251.91766257768313
MOEA Warm-Start,6,101,251.86933155813648
MOEA Warm-Start,6,102,251.63043721806207
MOEA Warm-Start,6,103,251.6717633184825
MOEA Warm-Start,6,104,251.72515186898357
MOEA Warm-Start,6,105,253.27039374408056
MOEA Warm-Start,6,106,253.308076206835
MOEA Warm-Start,6,107,253.28412582778913
MOEA Warm-Start,6,108,253.37777188995113
MOEA Warm-Start,6,109,253.36629775897023
MOEA Warm-Start,6,110,253.02495909871612
MOEA Warm-Start,6,111,253.20005876783443
MOEA Warm-Start,6,112,253.3474561911684
MOEA Warm-Start,6,113,253.71220120251547
MOEA Warm-Start,6,114,253.62006902301192
MOEA Warm-Start,6,115,253.39369049048912
MOEA Warm-Start,6,116,253.44370446501853
MOEA Warm-Start,6,117,253.64678761750162
MOEA Warm-Start,6,118,253.59972326897184
MOEA Warm-Start,6,119,253.56245188627287
MOEA Warm-Start,6,120,253.28718624190543
MOEA Warm-Start,6,121,253.42289018773582
MOEA Warm-Start,6,122,253.18279314755105
MOEA Warm-Start,6,123,253.3614909952612
MOEA Warm-Start,6,124,253.22574027716027
MOEA Warm-Start,6,125,253.24103847389418
MOEA Warm-Start,6,126,253.41658067118897
MOEA Warm-Start,6,127,253.7639826407895
MOEA Warm-Start,6,128,253.94929328707894
MOEA Warm-Start,6,129,253.73227311437893
MOEA Warm-Start,6,130,253.5811612889122
MOEA Warm-Start,6,131,253.7604672811674
MOEA Warm-Start,6,132,254.17344161577228
MOEA Warm-Start,6,133,254.48583811668658
MOEA Warm-Start,6,134,254.37598659634017
MOEA Warm-Start,6,135,254.50270821118778
MOEA Warm-Start,6,136,255.1175104591439
MOEA Warm-Start,6,137,255.0642959516606
MOEA Warm-Start,6,138,255.09711169367068
MOEA Warm-Start,6,139,255.266336435533
MOEA Warm-Start,6,140,255.77873628706743
MOEA Warm-Start,6,141,255.80778553470572
MOEA Warm-Start,6,142,255.64667072268
MOEA Warm-Start,6,143,255.497885953815
MOEA Warm-Start,6,144,255.21012168896652
MOEA Warm-Start,6,145,255.22971160666017
MOEA Warm-Start,6,146,255.49357835462476
MOEA Warm-Start,6,147,255.96276314398762
MOEA Warm-Start,6,148,255.9531189433913
MOEA Warm-Start,6,149,255.888970136037
MOEA Warm-Start,6,150,255.91009342560267
MOEA Warm-Start,7,1,185.3067331809618
MOEA Warm-Start,7,2,192.64234992684862
MOEA Warm-Start,7,3,199.77926031865385
MOEA Warm-Start,7,4,211.20262453162255
MOEA Warm-Start,7,5,218.52872317860266
MOEA Warm-Start,7,6,221.23648823587803
MOEA Warm-Start,7,7,223.6580114154632
MOEA Warm-Start,7,8,229.54704861728038
MOEA Warm-Start,7,9,230.38984550004017
MOEA Warm-Start,7,10,233.33641807831367
MOEA Warm-Start,7,11,234.35241388040185
MOEA Warm-Start,7,12,237.3095660640154
MOEA Warm-Start,7,13,237.52613258384014
MOEA Warm-Start,7,14,238.2248799917993
MOEA Warm-Start,7,15,238.41252561140797
MOEA Warm-Start,7,16,239.13490056085737
MOEA Warm-Start,7,17,240.05598757774183
MOEA Warm-Start,7,18,240.63244673465874
MOEA Warm-Start,7,19,242.34626726348853
MOEA Warm-Start,7,20,243.63340533528782
MOEA Warm-Start,7,21,246.10484720363257
MOEA Warm-Start,7,22,246.14866776178363
MOEA Warm-Start,7,23,248.28857745873393
MOEA Warm-Start,7,24,248.3061300058199
MOEA Warm-Start,7,25,248.19267834899856
MOEA Warm-Start,7,26,248.3480039808212
MOEA Warm-Start,7,27,248.59080803207587
MOEA Warm-Start,7,28,248.58398394436728
MOEA Warm-Start,7,29,248.825831756196
MOEA Warm-Start,7,30,248.86140714889257
MOEA Warm-Start,7,31,248.95974055175142
MOEA Warm-Start,7,32,249.00769643015335
MOEA Warm-Start,7,33,249.2407050655733
MOEA Warm-Start,7,34,249.7323644618188
MOEA Warm-Start,7,35,252.31858631177988
MOEA Warm-Start,7,36,252.51586069880977
MOEA Warm-Start,7,37,252.64044046104345
MOEA Warm-Start,7,38,252.8798185423397
MOEA Warm-Start,7,39,252.95331976073703
MOEA Warm-Start,7,40,252.97943431686372
MOEA Warm-Start,7,41,253.59597468409535
MOEA Warm-Start,7,42,253.62070261956347
MOEA Warm-Start,7,43,253.84194465529924
MOEA Warm-Start,7,44,253.86105850999243
MOEA Warm-Start,7,45,254.06473430429773
MOEA Warm-Start,7,46,254.22583101932878
MOEA Warm-Start,7,47,254.46876531944037
MOEA Warm-Start,7,48,254.4768439970643
MOEA Warm-Start,7,49,254.5719753545829
MOEA Warm-Start,7,50,254.1241716255064
MOEA Warm-Start,7,51,253.77644762836158
MOEA Warm-Start,7,52,253.7021714656501
MOEA Warm-Start,7,53,253.69330451402413
MOEA Warm-Start,7,54,253.5693110847758
MOEA Warm-Start,7,55,253.78631773074994
MOEA Warm-Start,7,56,254.00469476721508
MOEA Warm-Start,7,57,253.96967247165745
MOEA Warm-Start,7,58,253.95253645869332
MOEA Warm-Start,7,59,253.8546760953917
MOEA Warm-Start,7,60,253.8876852437677
MOEA Warm-Start,7,61,253.67116350471076
MOEA Warm-Start,7,62,253.79807222483137
MOEA Warm-Start,7,63,253.95155506798534
MOEA Warm-Start,7,64,254.20229862825408
MOEA Warm-Start,7,65,254.17892952482958
MOEA Warm-Start,7,66,254.51628814219168
MOEA Warm-Start,7,67,254.5945429187515
MOEA Warm-Start,7,68,254.36636380809642
MOEA Warm-Start,7,69,254.12873124968337
MOEA Warm-Start,7,70,254.24758784703698
MOEA Warm-Start,7,71,254.1965912956996
MOEA Warm-Start,7,72,254.3507988853713
MOEA Warm-Start,7,73,254.504723560807
MOEA Warm-Start,7,74,254.51027945902763
MOEA Warm-Start,7,75,254.35443247080894
MOEA Warm-Start,7,76,254.63139322306586
MOEA Warm-Start,7,77,254.73736647293237
MOEA Warm-Start,7,78,254.75105565992158
MOEA Warm-Start,7,79,254.57644975002341
MOEA Warm-Start,7,80,254.79640888070657
MOEA Warm-Start,7,81,254.50436916480714
MOEA Warm-Start,7,82,255.12165215253034
MOEA Warm-Start,7,83,255.02356007590703
MOEA Warm-Start,7,84,255.4119231505249
MOEA Warm-Start,7,85,255.42239568711304
MOEA Warm-Start,7,86,255.490159398828
MOEA Warm-Start,7,87,255.52726083365758
MOEA Warm-Start,7,88,255.64357465384785
MOEA Warm-Start,7,89,255.49285812989854
MOEA Warm-Start,7,90,255.52064358964054
MOEA Warm-Start,7,91,255.50942278124415
MOEA Warm-Start,7,92,255.38725221498265
MOEA Warm-Start,7,93,255.53177686810758
MOEA Warm-Start,7,94,255.54799374956616
MOEA Warm-Start,7,95,255.36173717625675
MOEA Warm-Start,7,96,255.2710716352474
MOEA Warm-Start,7,97,255.86196730685606
MOEA Warm-Start,7,98,256.48803254471034
MOEA Warm-Start,7,99,256.52169264028515
MOEA Warm-Start,7,100,256.59938163910135
MOEA Warm-Start,7,101,256.7691994222546
MOEA Warm-Start,7,102,256.98456410811025
MOEA Warm-Start,7,103,256.5694878374381
MOEA Warm-Start,7,104,256.65099775115914
MOEA Warm-Start,7,105,256.80827305659227
MOEA Warm-Start,7,106,256.66066112623565
MOEA Warm-Start,7,107,256.5098543568473
MOEA Warm-Start,7,108,256.5608253513677
MOEA Warm-Start,7,109,256.7276915884107
MOEA Warm-Start,7,110,256.6716972486475
MOEA Warm-Start,7,111,256.4410377300781
MOEA Warm-Start,7,112,256.57922635584305
MOEA Warm-Start,7,113,256.92977341609975
MOEA Warm-Start,7,114,256.96231825756473
MOEA Warm-Start,7,115,257.0479529817596
MOEA Warm-Start,7,116,257.09552417118084
MOEA Warm-Start,7,117,257.3176975844275
MOEA Warm-Start,7,118,257.27401564285213
MOEA Warm-Start,7,119,257.33475073361325
MOEA Warm-Start,7,120,257.3621854457117
MOEA Warm-Start,7,121,257.63491142805685
MOEA Warm-Start,7,122,257.7193456709515
MOEA Warm-Start,7,123,257.83092271146603
MOEA Warm-Start,7,124,257.75413531635087
MOEA Warm-Start,7,125,257.92168034668407
MOEA Warm-Start,7,126,257.9374520044466
MOEA Warm-Start,7,127,258.0665577388995
MOEA Warm-Start,7,128,257.97676028448956
MOEA Warm-Start,7,129,257.2896649545362
MOEA Warm-Start,7,130,257.8646610174342
MOEA Warm-Start,7,131,258.02013679985924
MOEA Warm-Start,7,132,258.12883694608445
MOEA Warm-Start,7,133,258.0439207586391
MOEA Warm-Start,7,134,258.0670873947876
MOEA Warm-Start,7,135,257.85630011783644
MOEA Warm-Start,7,136,257.98020318512926
MOEA Warm-Start,7,137,257.9470824600091
MOEA Warm-Start,7,138,258.34111187428005
MOEA Warm-Start,7,139,259.013131139435
MOEA Warm-Start,7,140,259.0013387264945
MOEA Warm-Start,7,141,259.0673061432634
MOEA Warm-Start,7,142,259.01048847748984
MOEA Warm-Start,7,143,259.31782171384503
MOEA Warm-Start,7,144,259.2795799866418
MOEA Warm-Start,7,145,259.17974562693666
MOEA Warm-Start,7,146,259.49001787060126
MOEA Warm-Start,7,147,259.3286218813174
MOEA Warm-Start,7,148,259.27902741273056
MOEA Warm-Start,7,149,259.37420197866857
MOEA Warm-Start,7,150,259.1061069923603
MOEA Warm-Start,8,1,192.45429416316247
MOEA Warm-Start,8,2,204.0714875261558
MOEA Warm-Start,8,3,207.10199682018896
MOEA Warm-Start,8,4,210.7122684423126
MOEA Warm-Start,8,5,227.9776313592955
MOEA Warm-Start,8,6,229.95382201577894
MOEA Warm-Start,8,7,235.42567435775683
MOEA Warm-Start,8,8,236.86191499446716
MOEA Warm-Start,8,9,239.56004699931958
MOEA Warm-Start,8,10,241.47972452294022
MOEA Warm-Start,8,11,241.74876924479426
MOEA Warm-Start,8,12,242.04557609527276
MOEA Warm-Start,8,13,244.18144425493227
MOEA Warm-Start,8,14,244.05529891625812
MOEA Warm-Start,8,15,244.40973978270912
MOEA Warm-Start,8,16,244.2272822762128
MOEA Warm-Start,8,17,244.76218212181936
MOEA Warm-Start,8,18,244.8465952614806
MOEA Warm-Start,8,19,245.1411113152999
MOEA Warm-Start,8,20,245.3886847525548
MOEA Warm-Start,8,21,245.57000936171147
MOEA Warm-Start,8,22,246.88136866711693
MOEA Warm-Start,8,23,246.9487101197791
MOEA Warm-Start,8,24,246.91568700218733
MOEA Warm-Start,8,25,247.12258573235556
MOEA Warm-Start,8,26,246.8380278257951
MOEA Warm-Start,8,27,246.89026796503484
MOEA Warm-Start,8,28,247.1688224042087
MOEA Warm-Start,8,29,246.98784803117027
MOEA Warm-Start,8,30,246.96553093090083
MOEA Warm-Start,8,31,247.35604373773907
MOEA Warm-Start,8,32,247.41138107096205
MOEA Warm-Start,8,33,247.57308757647786
MOEA Warm-Start,8,34,247.6723186246749
MOEA Warm-Start,8,35,248.11302400141722
MOEA Warm-Start,8,36,248.26175744822274
MOEA Warm-Start,8,37,248.45187749594533
MOEA Warm-Start,8,38,248.2558287001688
MOEA Warm-Start,8,39,248.26481769557455
MOEA Warm-Start,8,40,248.32663787789016
MOEA Warm-Start,8,41,248.63834463689372
MOEA Warm-Start,8,42,248.47609408152954
MOEA Warm-Start,8,43,248.40091528387075
MOEA Warm-Start,8,44,248.64418339859967
MOEA Warm-Start,8,45,248.82376494880765
MOEA Warm-Start,8,46,248.68000451707334
MOEA Warm-Start,8,47,248.72783508625707
MOEA Warm-Start,8,48,248.92002656126374
MOEA Warm-Start,8,49,248.99613863273004
MOEA Warm-Start,8,50,249.1894112763278
MOEA Warm-Start,8,51,249.13825273265843
MOEA Warm-Start,8,52,248.95409596187895
MOEA Warm-Start,8,53,249.19752282825587
MOEA Warm-Start,8,54,249.11544664889277
MOEA Warm-Start,8,55,249.41065431354542
MOEA Warm-Start,8,56,249.52036736549775
MOEA Warm-Start,8,57,249.5649545770019
MOEA Warm-Start,8,58,249.59716870381266
MOEA Warm-Start,8,59,249.88488468183007
MOEA Warm-Start,8,60,249.90317839697738
MOEA Warm-Start,8,61,249.9464095332461
MOEA Warm-Start,8,62,249.94045433626962
MOEA Warm-Start,8,63,249.90175861095088
MOEA Warm-Start,8,64,249.99414186586148
MOEA Warm-Start,8,65,249.8950797008152
MOEA Warm-Start,8,66,250.02475782815242
MOEA Warm-Start,8,67,250.0040312440571
MOEA Warm-Start,8,68,249.96474067528828
MOEA Warm-Start,8,69,249.97424600249627
MOEA Warm-Start,8,70,249.96175205827547
MOEA Warm-Start,8,71,249.74157253829503
MOEA Warm-Start,8,72,249.822007430341
MOEA Warm-Start,8,73,249.90776420996494
MOEA Warm-Start,8,74,249.97776178030114
MOEA Warm-Start,8,75,249.93877088485044
MOEA Warm-Start,8,76,249.80615886507752
MOEA Warm-Start,8,77,250.0316843941224
MOEA Warm-Start,8,78,249.98750029820835
MOEA Warm-Start,8,79,250.0050810374999
MOEA Warm-Start,8,80,250.0523865328765
MOEA Warm-Start,8,81,250.02159795278294
MOEA Warm-Start,8,82,249.83748367417695
MOEA Warm-Start,8,83,249.86170911347955
MOEA Warm-Start,8,84,250.1696217580004
MOEA Warm-Start,8,85,250.18478648207187
MOEA Warm-Start,8,86,250.1396980553115
MOEA Warm-Start,8,87,250.14100176731097
MOEA Warm-Start,8,88,250.1129980888417
MOEA Warm-Start,8,89,250.04374930003178
MOEA Warm-Start,8,90,250.10221890895406
MOEA Warm-Start,8,91,249.9812218010212
MOEA Warm-Start,8,92,250.66893495289713
MOEA Warm-Start,8,93,250.8183916327971
MOEA Warm-Start,8,94,250.7158074279397
MOEA Warm-Start,8,95,250.71050919079602
MOEA Warm-Start,8,96,250.73705261003437
MOEA Warm-Start,8,97,250.54203746166178
MOEA Warm-Start,8,98,250.59031236086167
MOEA Warm-Start,8,99,250.53191509400298
MOEA Warm-Start,8,100,250.87502462277422
MOEA Warm-Start,8,101,251.01176624262868
MOEA Warm-Start,8,102,251.09654896299284
MOEA Warm-Start,8,103,251.10005603680844
MOEA Warm-Start,8,104,250.87439393502143
MOEA Warm-Start,8,105,251.0649835865106
MOEA Warm-Start,8,106,251.07482550967887
MOEA Warm-Start,8,107,251.35039125647467
MOEA Warm-Start,8,108,251.559554013195
MOEA Warm-Start,8,109,251.13509129830874
MOEA Warm-Start,8,110,250.88960340575585
MOEA Warm-Start,8,111,251.00713631893592
MOEA Warm-Start,8,112,251.2148634966979
MOEA Warm-Start,8,113,251.17733106638337
MOEA Warm-Start,8,114,251.44777474956453
MOEA Warm-Start,8,115,251.75041769612255
MOEA Warm-Start,8,116,251.8896564080314
MOEA Warm-Start,8,117,251.90201445085495
MOEA Warm-Start,8,118,251.91848996052838
MOEA Warm-Start,8,119,251.93109608469354
MOEA Warm-Start,8,120,252.0298529333648
MOEA Warm-Start,8,121,251.76671358164248
MOEA Warm-Start,8,122,251.76378699294742
MOEA Warm-Start,8,123,251.81854206631144
MOEA Warm-Start,8,124,251.81334231227984
MOEA Warm-Start,8,125,251.89450925150123
MOEA Warm-Start,8,126,251.8869211622811
MOEA Warm-Start,8,127,251.59103498167642
MOEA Warm-Start,8,128,251.87072593738083
MOEA Warm-Start,8,129,251.95867032811518
MOEA Warm-Start,8,130,251.86535888062798
MOEA Warm-Start,8,131,251.78674700049004
MOEA Warm-Start,8,132,251.57445376298938
MOEA Warm-Start,8,133,251.99502680948402
MOEA Warm-Start,8,134,252.21072484955192
MOEA Warm-Start,8,135,252.11998285772574
MOEA Warm-Start,8,136,251.8845379007975
MOEA Warm-Start,8,137,252.05221394389602
MOEA Warm-Start,8,138,252.2715700994459
MOEA Warm-Start,8,139,252.26725240276528
MOEA Warm-Start,8,140,252.5056422002197
MOEA Warm-Start,8,141,252.30638428571388
MOEA Warm-Start,8,142,252.10974645604938
MOEA Warm-Start,8,143,252.18923359571403
MOEA Warm-Start,8,144,252.1519172291835
MOEA Warm-Start,8,145,252.48522608004845
MOEA Warm-Start,8,146,252.37103900627932
MOEA Warm-Start,8,147,252.6012354876409
MOEA Warm-Start,8,148,252.9458823452745
MOEA Warm-Start,8,149,252.8374272982495
MOEA Warm-Start,8,150,253.0677913075006
MOEA Warm-Start,9,1,177.96543197088567
MOEA Warm-Start,9,2,192.26640127797998
MOEA Warm-Start,9,3,199.82950240850528
MOEA Warm-Start,9,4,207.09176477492784
MOEA Warm-Start,9,5,216.6534879189051
MOEA Warm-Start,9,6,218.30357285464567
MOEA Warm-Start,9,7,226.18462266530707
MOEA Warm-Start,9,8,228.57555131105664
MOEA Warm-Start,9,9,232.53356247982362
MOEA Warm-Start,9,10,234.5983246195989
MOEA Warm-Start,9,11,236.8304117511783
MOEA Warm-Start,9,12,237.39644225549705
MOEA Warm-Start,9,13,244.66776806440254
MOEA Warm-Start,9,14,245.28929704863836
MOEA Warm-Start,9,15,246.26503856914383
MOEA Warm-Start,9,16,246.7604676499564
MOEA Warm-Start,9,17,246.68885927094513
MOEA Warm-Start,9,18,246.98214957494542
MOEA Warm-Start,9,19,248.20229561509856
MOEA Warm-Start,9,20,248.27141216597397
MOEA Warm-Start,9,21,248.7372472182178
MOEA Warm-Start,9,22,248.8739674609223
MOEA Warm-Start,9,23,248.8860692232543
MOEA Warm-Start,9,24,249.1819463897579
MOEA Warm-Start,9,25,249.19873917590604
MOEA Warm-Start,9,26,249.2950861284359
MOEA Warm-Start,9,27,249.17764164954218
MOEA Warm-Start,9,28,249.3385527436313
MOEA Warm-Start,9,29,249.50494909136842
MOEA Warm-Start,9,30,249.3698057220645
MOEA Warm-Start,9,31,248.92085096469967
MOEA Warm-Start,9,32,249.05331707348728
MOEA Warm-Start,9,33,249.17392604333432
MOEA Warm-Start,9,34,249.402580837632
MOEA Warm-Start,9,35,249.20321261904178
MOEA Warm-Start,9,36,250.5785279144383
MOEA Warm-Start,9,37,250.91774281274667
MOEA Warm-Start,9,38,250.91880566495723
MOEA Warm-Start,9,39,250.88690254553046
MOEA Warm-Start,9,40,251.13905665559986
MOEA Warm-Start,9,41,251.11402137442676
MOEA Warm-Start,9,42,251.03914281961693
MOEA Warm-Start,9,43,250.92677039845415
MOEA Warm-Start,9,44,251.7444003598971
MOEA Warm-Start,9,45,251.64376596178047
MOEA Warm-Start,9,46,251.57889007850088
MOEA Warm-Start,9,47,250.98187123096966
MOEA Warm-Start,9,48,251.43871412418935
MOEA Warm-Start,9,49,251.57752840657628
MOEA Warm-Start,9,50,251.53440154442706
MOEA Warm-Start,9,51,251.8136149380198
MOEA Warm-Start,9,52,252.03202822121534
MOEA Warm-Start,9,53,252.1450058911825
MOEA Warm-Start,9,54,252.08482256081288
MOEA Warm-Start,9,55,252.03455023864268
MOEA Warm-Start,9,56,252.064893115546
MOEA Warm-Start,9,57,252.07433034210425
MOEA Warm-Start,9,58,251.77169227019044
MOEA Warm-Start,9,59,251.43288458843978
MOEA Warm-Start,9,60,251.77677563067203
MOEA Warm-Start,9,61,252.4417299893988
MOEA Warm-Start,9,62,252.23040043598485
MOEA Warm-Start,9,63,252.24134174958505
MOEA Warm-Start,9,64,252.28635483348023
MOEA Warm-Start,9,65,252.0455063745797
MOEA Warm-Start,9,66,252.33297154169327
MOEA Warm-Start,9,67,252.3835630523874
MOEA Warm-Start,9,68,252.08173717626178
MOEA Warm-Start,9,69,252.19188379679076
MOEA Warm-Start,9,70,252.54322966647845
MOEA Warm-Start,9,71,252.6278678578588
MOEA Warm-Start,9,72,252.58799658550112
MOEA Warm-Start,9,73,252.64298412683615
MOEA Warm-Start,9,74,252.76128107022453
MOEA Warm-Start,9,75,252.82884004227532
MOEA Warm-Start,9,76,252.87688691520452
MOEA Warm-Start,9,77,252.7278810004995
MOEA Warm-Start,9,78,252.63629339420922
MOEA Warm-Start,9,79,252.73768151170646
MOEA Warm-Start,9,80,252.78847505247114
MOEA Warm-Start,9,81,252.85735330722838
MOEA Warm-Start,9,82,253.21828521723614
MOEA Warm-Start,9,83,253.1874561549266
MOEA Warm-Start,9,84,253.10581104466485
MOEA Warm-Start,9,85,253.1247396188203
MOEA Warm-Start,9,86,252.88555845816666
