algoritmo,retorno,risco,sharpe,score_esg,PETR4.SA,VALE3.SA,ITUB4.SA,BBDC4.SA,BBAS3.SA,ITSA4.SA,ABEV3.SA,WEGE3.SA,RENT3.SA,SUZB3.SA,GGBR4.SA,CSNA3.SA,CMIG4.SA,EQTL3.SA,RADL3.SA,LREN3.SA,B3SA3.SA,PRIO3.SA,HAPV3.SA,TOTS3.SA,RAIL3.SA,SBSP3.SA,VIVT3.SA,KLBN11.SA
NSGA2,0.22487865421709413,0.16251389253632456,1.3837503410167227,67.50041845245616,0.10176325069773859,0.0,0.10058734209000815,0.0,0.0,0.08646994741055876,0.0,0.07844684732909951,0.0,0.08006645561355083,0.0,0.00031910798080170223,0.14058612773594006,0.0,0.003377244484709618,0.0,0.0,0.07468825808632089,0.0,0.0,0.0,0.1756188536609369,0.1451588835674784,0.012917681342856507
NSGA2,0.19329300308427458,0.18190077407704625,1.0626288099379007,76.82806759467601,0.052116413312936614,0.0,0.10011925149479793,0.0,0.0,0.05620367913667438,0.0,0.11483066230921261,0.0,0.07933730234311519,0.0,0.0,0.11404587938502143,0.0,0.0,0.0,0.16687896416739872,0.0,0.0,0.0,0.0,0.19194507753221637,0.12452277031862667,0.0
NSGA2,0.19619423067765718,0.1927781843778734,1.0177200875234298,78.4023366677176,0.0,0.0,0.11911299859950326,0.0,0.01709989085428493,0.08634080858969487,0.0,0.14663768357779508,0.0,0.005242539630275433,0.0,0.0,0.11104071755789288,0.006224087691726574,0.0001122074564485737,0.0,0.16636594940144028,0.008570318699080119,0.0,0.0,0.0,0.19671856143594899,0.13168252598618585,0.004851710519723129
NSGA2,0.22771052135350675,0.1740200849422672,1.3085301126536737,70.75826877940015,0.10325643260754316,0.0011523338892845915,0.12153033100749258,0.001964864743120691,0.0011028417024091222,0.09226776147103438,0.0011235788873440822,0.1379309420112122,0.003998077886876702,0.002343165454213244,0.001420121080919238,0.0011471140360103556,0.16001803957649913,0.0011028417024091222,0.009674332340098608,0.005767129196042124,0.005490909877284238,0.008126817960748855,0.0012019755533059246,0.0011028417024091222,0.0038147401009080775,0.19141171075741878,0.13802937419274466,0.0050217222626710726
NSGA2,0.19721635916244384,0.19523090030452733,1.0101697981970044,79.29995157012563,0.0,0.0,0.11533677649431963,0.0,0.0,0.07668267310240909,0.0,0.17035437041397145,0.0,0.0005616920702039311,0.0,0.0,0.13417489713904318,0.0,0.0,0.0,0.17070708631853682,0.0,0.0,0.0,0.0,0.19403753048364847,0.13814497397786746,0.0
NSGA2,0.1532708438287856,0.14525393002107478,1.0551924055104578,71.48740753906804,0.0938689415221731,0.003662337870575958,0.09453921761700387,0.0,0.0,0.01478961571638472,0.12104959194235798,0.07998322633175871,0.0,0.10562991481207878,0.0,0.0,0.12883781429244168,0.0,0.0,0.0,0.0,0.014092721525749674,0.0,0.0,0.0,0.03803093343698214,0.14751171181666253,0.15800397311583086
NSGA2,0.21641841387957145,0.1848253784890052,1.1709345093668813,72.87231722186009,0.09093744088346478,0.0012513995401698254,0.14078874703037464,0.0,0.0012513995401698254,0.07914609981073127,0.0012513995401698254,0.08215348698372643,0.0012533883387650588,0.007028805005198894,0.0,0.001274603613097159,0.1120534252212902,0.0,0.0,0.0012513995401698254,0.12982867194477563,0.005443631520160603,0.0012526079046476521,0.001229199282307419,0.003773674538408988,0.19650095719197067,0.14107826303023147,0.0012513995401698254
NSGA2,0.20589978262259567,0.17559696346902565,1.1725702913929674,74.15227688665868,0.07863583221908733,0.0,0.11481823584775079,0.0,0.0,0.07657667365853978,0.05759459294387228,0.15490111659159836,0.0,0.004158308962663375,0.0,0.0,0.10888056380571252,0.0,0.0,0.0,0.08985446424386515,0.0,0.0,0.0,0.0,0.16916029976118743,0.13650755437653858,0.008912357589184306
NSGA2,0.11038909981870515,0.15098976144973353,0.7311032136139584,79.48726422069402,0.005311127627230144,0.004576459723383359,0.11370627228927264,0.009419826859297167,0.0018577905247590704,0.03242476991848204,0.1081794562233376,0.1440367210386156,0.000694292752572809,0.09607963278684958,0.0005229884301086815,0.0018914123698733308,0.015190272757531032,0.013266318829537018,0.050649370712509266,0.0005229884301086815,0.0017500646040532382,0.0005413182210863575,0.0005229884301086815,0.030784356660001407,0.0005359308809106693,0.04831459797008044,0.143434791567772,0.17578625039251922
NSGA2,0.11296443921499433,0.14926865867314065,0.7567860542135434,78.48521141949442,0.003929339376998732,0.0005202534080392965,0.122775430995282,0.0003879075228220795,0.0004819615166072411,0.0834646767626562,0.13625469892532446,0.10816147230812125,0.001418599436023944,0.1012944663089261,0.0004231199052117452,0.00039487554540945376,0.006757247036391624,0.01954029398021431,0.04636644825651483,0.0003879075228220795,0.005135831972379557,0.0017812035626977307,0.00039175919467440137,0.0003934135968415264,0.0007434468123803175,0.03384729917146901,0.15122537418145324,0.17392297270073903
NSGA2,0.1394076307812044,0.14627357716078518,0.9530609252002249,75.97361454687822,0.06847517536268635,0.0,0.11450068398628363,0.0,0.0,0.07047128893264931,0.12833698005341276,0.11165361517822149,0.0,0.10725512562254169,0.0,0.0,0.019334115468395863,0.0,0.0,0.0,0.002822279510868434,0.0,0.0,0.0,0.0,0.05983192725669277,0.14525947613374388,0.17205933249450378
NSGA2,0.18054186535410172,0.1536543243317428,1.1749872067661966,72.86193812972877,0.10110521385614869,0.0,0.09335398989071468,0.0,0.0,0.09771275538322109,0.0,0.05520780374387676,0.0,0.09126773908885645,0.0,0.0,0.00028729565248923383,0.01647917848424759,0.04151623098799616,0.0,0.002946246389863114,0.026128233039589777,0.0,0.0,0.0,0.1843233671063619,0.13334959029932927,0.15632235607730535
NSGA2,0.16499694654835426,0.17758917560950988,0.9290934877199728,81.88283013322707,0.0,0.0,0.12888239929186257,0.0,0.0,0.09771945654364511,0.0,0.13421402985295044,0.0,0.013584631587875732,0.0,0.0,0.002840623020952151,0.0,0.0,0.0,0.1440245068104474,0.0,0.0,0.0,0.0,0.1868558136070412,0.1355754601400642,0.15630307914516123
NSGA2,0.21240242642114784,0.18341833550352474,1.158021774857215,73.68993752365368,0.09925982193835635,0.0,0.10315903852245388,0.0,0.013479490538624248,0.05997921834770837,0.0,0.138528354986708,0.0,0.009451875298426173,0.0,0.0,0.10015819845978179,0.0,0.0,0.0,0.14526275279230547,0.0,0.0,0.0,0.0,0.18105936978705175,0.1496618793285839,0.0
NSGA2,0.24276685546653,0.17270404144116747,1.4056813809376303,65.57738650902114,0.09382427681411784,0.0002128846626952667,0.11504583904910191,0.00039097600148610623,0.00039097600148610623,0.11310281343941529,0.0014329333850052843,0.0982078524647555,0.0002772412449023008,0.002859909366594369,0.0004113784154516906,0.00039097600148610623,0.1439876185236047,0.004910825257145173,0.00039097600148610623,0.00039097600148610623,0.00039097600148610623,0.10122322487194073,9.156807829592398e-06,0.0001446669104523137,0.00039097600148610623,0.18321008073258224,0.1383591076574624,4.3358386540614174e-05
NSGA2,0.2213439672642049,0.16221945473363275,1.3644723909820538,66.9685385686193,0.09417724757087316,0.0008263932775431372,0.0855412055835348,0.0008263932775431372,0.0008263932775431372,0.10337080875158405,0.0015850008877782119,0.09534383790484956,0.0008263932775431372,0.09482760229652053,0.0008263932775431372,0.0008263932775431372,0.08379384953937027,0.0008263932775431372,0.0008263932775431372,0.0008263932775431372,0.0008263932775431372,0.10239448305084714,0.0008263932775431372,0.0008263932775431372,0.0008263932775431372,0.18407351050411774,0.1426183530706409,0.0015309882318228888
NSGA2,0.21794115969484112,0.1841686507434218,1.1833781635207294,72.41750533629607,0.10786999599058582,0.00038933220703307394,0.10330579897052532,0.00038933220703307394,0.00038933220703307394,0.08406791708727748,0.00038933220703307394,0.13069956059113588,0.00038933220703307394,0.0006558723210081316,0.00038933220703307394,0.00038933220703307394,0.1266143828770607,0.008761987289034158,0.00038933220703307394,0.00038933220703307394,0.127665555394886,0.00038933220703307394,0.00038933220703307394,0.004229975577189446,0.00038933220703307394,0.18230686727151754,0.11876076793834961,0.00038933220703307394
NSGA2,0.24519141887793888,0.17365382505464538,1.4119551861341497,65.750971366218,0.10819083481989523,2.8619551146365617e-06,0.11436342986891132,0.0004694705025242767,0.00038395804688355037,0.07799270509470138,0.0005111345547856197,0.12653345550073275,0.0006290438800977227,0.00021307667520777433,0.001080302333197763,0.0004630633887115126,0.14257197589920417,2.8619551146365617e-06,1.887389504572148e-05,2.8619551146365617e-06,0.006045005659170298,0.10054081569175013,2.8619551146365617e-06,0.0004630633887115126,2.8619551146365617e-06,0.1912339132632126,0.12827870580656886,2.8619551146365617e-06
NSGA2,0.17571770620318458,0.18695902499949746,0.9398728208154535,80.53752034346007,0.0,0.0,0.11645511970201758,0.004339947950284547,0.0,0.07780101631010704,0.0,0.15654008016733353,0.0,0.07651452268491471,0.0,0.0,0.0022559087567877905,9.266715372895707e-05,0.0,0.0,0.19333973824597406,0.02805306494352318,0.0,0.0,0.0,0.19870901085585255,0.13926331718556537,0.006635606043910715
NSGA2,0.19388980970832745,0.15590466516844018,1.2436434118173945,71.58462720567789,0.10590831610592547,0.0,0.08575078620270637,0.0,0.0,0.08300898023109984,0.04289738372165837,0.031500381880405194,0.0,0.09419377320513016,0.0,0.0,0.12356586525379153,0.006801273391929797,0.0,0.0,0.0,0.0,0.0,0.002268295692529096,0.0,0.1803451873868572,0.11679908805368926,0.12696066887427765
NSGA2,0.13060188750612417,0.14597297910558973,0.8946990621576143,74.50664108659205,0.07860000255444093,0.0031920825815583208,0.09628814352605261,0.0005339770032276597,0.0006644550752738244,0.07136598848883068,0.12924390650159986,0.10736651385226652,0.0006644550752738244,0.09565411677208652,0.002733323642329408,0.0006644550752738244,0.0007183798464524541,0.007056609784955981,0.035512389945835866,0.0006644550752738244,0.00740933466470099,0.0006555302107514829,0.0006604857924107206,0.016301375330732427,0.0,0.04391182994800896,0.14190021191509308,0.15823797733757028
NSGA2,0.1685720006818232,0.1591970459905686,1.0588889990572439,80.01383619015101,0.0,0.0,0.10537471513613694,0.0,0.0,0.06747976803916826,0.0,0.14621914870648792,0.0,0.09044550578244127,0.0,0.0,0.09972705343985733,0.0,0.0,0.0,0.0,0.006365072506993558,0.0,0.0,0.0,0.17506825633434767,0.14603607639865168,0.16328440365591532
NSGA2,0.19590551203142792,0.19343435364362027,1.01277517845853,79.03855394582878,0.0010360422905652635,0.0,0.11840566451791176,0.0,0.01639255677269342,0.0854427645748414,0.0,0.16103364807352138,0.0,0.0029284379247253747,0.0,0.0,0.11208372692298904,0.005516753610135062,0.0,0.0,0.16373888911358295,0.0,0.0,0.0,0.0,0.19799955281797582,0.1312775869429271,0.004144376438131617
NSGA2,0.15893166027785652,0.1783929440643758,0.8909077716689491,81.88566637732367,0.0,0.0,0.09669701068054777,0.0,0.0,0.05714859223136135,0.0,0.1323385565268496,0.0,0.02223978627896439,0.0,0.0,0.01983128831568326,0.0,0.0,0.0,0.1719207651149575,0.0,0.0,0.0,0.0,0.1841855650545295,0.14440863548351712,0.17122980031358945
NSGA2,0.12563986684721212,0.1445775687557278,0.8690135539593142,73.9246185873553,0.07418967775268516,0.0009911772727945645,0.06001919542953369,0.0008588313875773475,0.0009528853813625091,0.07845790480844551,0.13477648770084513,0.10863239617287651,0.0018895233007792118,0.0972386221388875,0.0008588313875773475,0.0008588313875773475,0.007228170901146892,0.020648686883249993,0.04683737212127009,0.0008588313875773475,0.0008588313875773475,0.0008588313875773475,0.0008588313875773475,0.0008588313875773475,0.0008588313875773475,0.034318223036224275,0.15169629804620852,0.1743938965654943
NSGA2,0.19090104242264655,0.17713703331299696,1.0777026060119732,77.05320344648092,0.06423750672666022,0.0,0.09841486788912374,0.0,0.0,0.01203485493926474,0.0,0.14529757986475497,0.0,0.00027787582292347244,0.0,0.0,0.10727276378686708,0.0,0.0,0.0,0.14113830132742092,0.0,0.0,0.0,0.0,0.1916268450429172,0.11803578281266187,0.1216636217874057
NSGA2,0.20420972955955738,0.1581794603975281,1.2910002919870158,70.03340253366846,0.07564196874598687,0.0,0.09844248485641922,0.0,0.0,0.07549164327066825,0.0,0.13179607983729655,0.0,0.0685167943939504,0.0,0.0,0.10262694279909763,0.0,0.0,0.0,0.0,0.08727361758092005,0.0,0.0,0.0,0.1508050478868104,0.12486458591367368,0.08454083471517686
NSGA2,0.11449739397665493,0.15116699994100585,0.7574232075872278,79.88262600576448,0.0028443868867204913,0.004131490788774275,0.11027623117266286,0.009122326539405682,0.000492734423053153,0.03118912477317337,0.10828539915679578,0.1435917521040065,7.8019495499597e-05,0.0956346638522405,7.8019495499597e-05,7.8019495499597e-05,0.014259897738142659,0.012159404324043546,0.050204401777900184,7.8019495499597e-05,0.0009241679630551625,0.00010279563459968814,9.803719169872994e-05,0.03033938772539232,0.00084969678079831,0.06661497593765787,0.1429898226331629,0.17557722461471761
NSGA2,0.18561367951378593,0.15830785746330195,1.1724855764459694,75.3065477646929,0.06888864065126438,0.0022011810366019393,0.11667358188884207,0.0022011810366019393,0.007066645137583849,0.0555263073308919,0.0022011810366019393,0.1447561576952218,0.0022011810366019393,0.07903302262396397,0.0022011810366019393,0.0022011810366019393,0.10653420018816835,0.0022011810366019393,0.0033283285978471426,0.0022011810366019393,0.0022011810366019393,0.0022011810366019393,0.0022011810366019393,0.0022011810366019393,0.0022011810366019393,0.16132127611682398,0.13538081414368724,0.0928756721498801
NSGA2,0.23262069796135007,0.17217119902520653,1.351101109119264,67.90820814803226,0.08624118918701425,0.0,0.117985431911165,0.0,0.0,0.08554474784452079,0.0,0.15072515217398688,0.0010555764962737366,0.0,0.004203261723822693,0.0,0.11327314933782252,0.0,0.0,0.0,0.0,0.09589319120209369,0.0,0.026156813820006383,0.0,0.18168789080288897,0.1355696525371873,0.0016639429632178285
NSGA2,0.16022761540254396,0.14948927760985678,1.0718334984580802,74.91472358876447,0.0793600801314776,0.0,0.09667206600292218,0.0,0.0,0.015546360334787394,0.11741415602592084,0.11207946204002332,0.0,0.08443243558551482,0.0,0.0,0.009831956932154936,0.0,0.041000053214417055,0.0,0.0,0.014849466144152348,0.0,0.0,0.0,0.1678647793483768,0.10666946224545706,0.15427972199479575
NSGA2,0.19767933044801314,0.1949998262149787,1.013741059594999,79.1025630945686,0.0,0.0,0.11035778711752388,0.0,0.0,0.07170368372561334,0.0,0.17875261469794188,0.0,0.0,0.0,0.0,0.15123329180925546,0.0,0.0,0.0,0.16572809694174104,0.0,0.0,0.0,0.0,0.1890585411068527,0.13316598460107168,0.0
NSGA2,0.207479063458167,0.19103935991556326,1.0860540129001157,74.59440193247187,0.07518968027199743,0.007945139308181593,0.12109958796520265,0.0005518863322201865,0.0005518863322201865,0.04446445352101035,0.0005518863322201865,0.1358639341936931,0.0005518863322201865,0.0005518863322201865,0.0005518863322201865,0.0005518863322201865,0.13655572901053217,0.0005518863322201865,0.0005518863322201865,0.0005518863322201865,0.16884561961112182,0.0005518863322201865,0.0005518863322201865,0.011682095603575474,0.0005518863322201865,0.19087880258954612,0.09974854927405659,0.0005518863322201865
NSGA2,0.21287254295587255,0.1840772688727822,1.1564303635067026,73.45246983799885,0.09627327819064595,0.0,0.10017249477474348,0.0,0.014068448364545221,0.0837084959470871,0.0,0.13554181123899764,0.0,0.0024174014526839606,0.0,0.0,0.09717165471207138,0.0034400704920896186,0.0,0.0,0.1422762090445951,0.0,0.0,0.0,0.0,0.17807282603934138,0.1468573097431992,0.0
NSGA2,0.1746232915950301,0.17907368263805035,0.97514771027513,80.39000433674977,0.0,0.0,0.11316910411730538,0.0,0.008454900500947573,0.027235594452276895,0.0,0.15002953014099998,0.0,0.09032757784963714,0.0,0.0,0.11220597669376393,0.0,0.0,0.0,0.11423910813593574,0.0,0.0,0.05366821932481598,0.0,0.1867130517027689,0.1371719996372686,0.006784937444279978
NSGA2,0.1655172303672638,0.16852999259955573,0.9821232874586866,80.97653220895697,0.0,0.0,0.13548759482082876,0.0,0.0,0.06101109875055292,0.0,0.13191485567677327,0.0,0.0663875323579768,0.0,0.0,0.09183950260622183,0.0,0.0,0.0,0.09069448391769194,0.0,0.0,0.0,0.0,0.1699191371686643,0.10965300350909943,0.1430927911921907
NSGA2,0.12434690175286289,0.14875352196261898,0.8359257657382435,77.3292335313416,0.0034549082965021874,0.004269069786300264,0.11221333017177,0.003984144118307927,0.0033926186356799874,0.031087624503635218,0.13295542019476866,0.12546526824280085,0.0017571831579452646,0.108171772948314,0.001918523040653967,0.0017712118755131507,0.025373221101002756,0.0031085475625423267,0.0039132666666906405,0.0017526284844186337,0.007909098813450194,0.030390730313000172,0.0017783764153899283,0.0022105922658748377,0.001828872170963154,0.06461106231101503,0.1498440613746348,0.17683846754882607
NSGA2,0.2500726752388364,0.17220002345581503,1.452222074191545,62.0165015866126,0.14097681433955847,0.02438926471716889,0.12143477856715,0.0,0.0,0.08094909708125313,0.0003962772921103601,0.05035886368448655,0.0,0.0,0.0,0.0,0.16621702898777982,0.0,0.0,0.0,0.0,0.08336708192034481,0.0,0.0,0.0,0.17829821986596237,0.15109483150651853,0.0025177420376669714
NSGA2,0.13328470714613133,0.16568525587450095,0.8044451900239599,84.41094772796512,0.0,0.0,0.1464725512736913,0.13605784903858548,0.0,0.0,0.0,0.13455384614842109,0.0,0.14892801631382202,0.0,0.0,0.00021252738163301515,0.0,0.01414059943869934,0.0,0.04648027752155595,0.0,0.0,0.0,0.0,0.1575570301335311,0.11152633750344051,0.10407096524662009
NSGA2,0.1278567894752627,0.14164193950099896,0.9026760712660317,69.98899135170171,0.09168198532024653,0.04355087628598412,0.05579148815413,0.0016904097933958552,0.0,0.03378474117977082,0.10906918337272088,0.0716732285378122,0.0,0.14461387104982087,0.0,0.0,0.02470451629229778,0.045072918009774095,0.0676326889206329,0.0,0.00043285650152679987,0.0004301276100440572,0.0,0.0009781992159665273,0.0,0.037338877287317884,0.16050125199506365,0.11105278047349498
NSGA2,0.21602404765649386,0.15915470324918207,1.3573211676834567,66.65413551784532,0.10929812385578613,0.0,0.07421153044439913,0.0,0.0,0.0738952253802055,0.0,0.05505258002970225,0.0,0.11703855712258748,0.0,0.0,0.15661895206961482,0.0,0.0,0.0,0.0,0.07858317974718684,0.0,0.0,0.0,0.16122664815923549,0.13346150549991811,0.04061369769136424
NSGA2,0.10420673995930588,0.15279864626829762,0.6819873245233489,80.15073630798565,0.0027382966427928605,0.003645700250968543,0.13216123941042165,0.08996505251146124,0.0032084615935280346,0.003109371536303629,0.14644414956452453,0.12446336386103132,0.002760932303855704,0.1582761994669479,0.002733236946406053,0.0027382966427928605,0.0027382966427928605,0.004224839444462096,0.0077713987710083315,0.0031074796847920506,0.011465945144371806,0.0027382966427928605,0.0019491411092638828,0.0019715521367949704,0.0027382966427928605,0.043031205021038375,0.14264018983696838,0.10337905819188724
NSGA2,0.17491163995414943,0.16090129989189964,1.0870741260118006,79.62904431732524,0.0,0.0,0.13142671007744539,0.0,0.0,0.09593165276187483,0.0,0.13771313398144824,0.0,0.13297294335433496,0.0,0.0,0.1275594248068937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16209845133876954,0.14115461148729513,0.07114307219193831
NSGA2,0.2362581740503506,0.16799076025648285,1.4063760035947173,65.14877185246202,0.12095298896327344,0.0,0.11431732662133125,0.0,0.0,0.08780709675138762,0.013075260884571364,0.06696447713487472,0.0,0.0021413822428633564,0.0,0.0,0.14720732427034708,0.0,0.0,0.0012525399858578415,0.004656762738226945,0.08561839609163004,0.0,0.0,0.0,0.17380256064826982,0.12854162565975819,0.053662258007608384
NSGA2,0.20377413571111996,0.1777694296903357,1.146283340538826,75.81324468737796,0.044987141131765745,0.0,0.14144836191309074,0.09530017129686706,0.0,0.08781404318527901,0.011855730721369532,0.12981349148466026,0.0,0.013856110674426315,0.0,0.0,0.1657589733815989,0.0,0.0,0.0,0.01730511306718727,0.0,0.0,0.0,0.0,0.16577579704983286,0.12469968257651926,0.0013853835174031236
NSGA2,0.13687646146366023,0.1618785773335295,0.8455501877907186,82.95601579476991,0.0012399611820220152,0.0012399611820220152,0.1371890758623071,0.14724228078104495,0.0012399611820220152,0.0012399611820220152,0.017193946971173532,0.09355455550096904,0.0012399611820220152,0.1688781774093654,0.0012399611820220152,0.00039893884109024107,0.004358687713419915,0.0012399611820220152,0.0012886613343335762,0.0012399611820220152,0.001334620852076831,0.0012399611820220152,0.0012399611820220152,0.0012399611820220152,0.0012399611820220152,0.1739397617748339,0.13984263980450634,0.09989911897061507
NSGA2,0.16699955337653,0.17832205426010547,0.9365053249831893,81.48447071154607,0.0,0.0,0.13271044332070805,0.14318173262864103,0.0006284424955924747,0.1182877243854755,0.0,0.12810016986070075,0.0,0.006154828303392794,0.0,0.0,0.0012618511384994782,0.010836983949180506,0.002229459663435637,0.0,0.04894337097623431,0.0,0.0,0.0,0.0,0.17994630582159735,0.14010182924321374,0.08761685821332837
NSGA2,0.15867191599873864,0.14601045109101718,1.0867161549951572,69.67518244361099,0.0979774790699837,0.0,0.06498017511854269,0.0,0.0,0.10387558720013293,0.09710490022516695,0.12363090015331074,0.0,0.1405534587614145,0.0,0.0,0.011455520979153687,0.030838799781041207,0.0,0.0,0.0,0.05873716378300023,0.0,0.007541923485371589,0.0,0.030053785162147333,0.17441892671080197,0.05883137956993248
NSGA2,0.20059604134307826,0.15382388620411158,1.3040630183852193,67.224683248367,0.11491691627574391,0.0,0.11536341301733302,0.0,0.0,0.08278428240622163,0.06224403496058893,0.03443120278336793,0.0,0.12552242143565312,0.0,0.0,0.09353241099824501,0.0,0.0,0.0,0.0,0.07061273710304941,0.0,0.0,0.0,0.1352697767972784,0.12491853350481749,0.0404042707177011
NSGA2,0.13052398996338616,0.15339153704223948,0.8509204124308613,80.869518179983,0.0,0.0,0.12831378018956446,0.05404047315830956,0.0,0.0,0.13659947335242636,0.1150303041634263,0.0,0.1403540769292426,0.0,0.0,0.0,0.0,0.03745566339600153,0.0,0.0034943356621367364,0.0,0.0,0.0046884939535347375,0.0,0.14101786133723948,0.1503450977502439,0.08866044010787431
NSGA2,0.12133510163802627,0.14779522178612048,0.8209676887498735,76.63375824568887,0.040024930257018004,0.0,0.10287211261608424,0.0,0.0,0.08782062404478021,0.10233330493072214,0.12289952523490377,0.0,0.13708534139172332,0.0,0.0,0.0,0.03399667608719226,0.03169559606863141,0.0,0.007410079268152037,0.007663406560541356,0.00506146838972968,0.012429607617558024,0.0,0.03257116230803525,0.1504772946184094,0.12565887060651904
NSGA2,0.18311179182771242,0.15014766159156992,1.219544746063453,70.6530379808429,0.12510789661884794,0.0,0.09402578047208053,0.0,0.0,0.0830771113373487,0.10140919690608387,0.03967148793200903,0.0,0.10520148661987887,0.0,0.0,0.018092305281439628,0.029463719319446743,0.0,0.0,0.0,0.010578385378989323,0.0,0.0,0.0,0.15986877191347207,0.13150753152404915,0.10199632669635415
NSGA2,0.19867172032764985,0.17727591009338073,1.120692147190212,76.17793152455793,0.04940916502324359,0.0017692104172348964,0.14697429720612198,0.09972219518834492,0.0004887154350152742,0.08048050089703565,0.0009411679038815078,0.13472293741586117,0.0003867564104215717,0.018489361579386607,0.0003711110485333029,0.00038594371638484844,0.14207249636366856,0.00038781754657767384,0.013417726690023559,0.0003832534756027863,0.02172713695866512,0.00038978149246115195,0.0004914637318985373,0.000482454228596365,0.0003711110485333029,0.17014887569276957,0.11017911312085714,0.005807407408880975
NSGA2,0.10868185788096651,0.14975534698592124,0.7257293984379996,79.06622409594317,0.014949584479156529,0.0,0.13086569696671552,0.06563517691390607,0.02070871676376837,0.009509609607998053,0.14819417710802285,0.10252288773591753,0.0,0.14256589121898722,0.0,0.0,0.0,0.0012895736607692596,0.0464539702727629,0.0,0.0,0.0,0.0,0.016283197709131246,0.0,0.038422984351681615,0.16234338934771209,0.10025514386347083
NSGA2,0.17555231779477667,0.15088975355237771,1.1634475745487778,72.92608677569231,0.10830593951533037,0.034386031487012324,0.07735691999097923,0.002350175411399257,0.0,0.08088542576347314,0.006724962019025122,0.11987074417496896,0.0,0.14553109729601313,0.0,0.0,0.0004909630414622051,0.001381925295888657,0.0,0.0,0.0,0.005179674678424235,0.0,0.0,0.0,0.16335820956016991,0.15300696626770904,0.10117096549814453
NSGA2,0.20328274390978662,0.15643481413834492,1.299472531287129,70.2760146023021,0.10580413061987269,0.0,0.09180976773827394,0.0,0.0,0.06659819121345127,0.0,0.03423592999972006,0.0,0.13792493082885338,0.0,0.0,0.14917962030494664,0.0,0.0,0.0,0.0,0.026077235404487715,0.0,0.0,0.0,0.16189943474093896,0.16570510295922858,0.060765656190226704
NSGA2,0.12174313508279984,0.1473674343958873,0.8261196619312077,76.17896217176244,0.045487755483347186,0.0002563772165670759,0.10455686628011493,0.0002563772165670759,0.0002563772165670759,0.09299708921149492,0.10251240142448909,0.1240193983289346,0.0002563772165670759,0.14179106705225394,0.0002563772165670759,0.0002563772165670759,0.0002563772165670759,0.034529518112646485,0.04450960833347576,0.0002563772165670759,0.0002563772165670759,0.013191111688391795,0.0002563772165670759,0.01478183982104356,0.0002563772165670759,0.03321789419014795,0.11479103197556453,0.13079426871585745
NSGA2,0.11831392166574947,0.14647522414144667,0.8077401646540394,76.3838143637594,0.04737112868207113,0.0014891685530044744,0.1083848762722464,0.0009160317556230535,0.00117228135638896,0.0070097449602783786,0.1078460685868843,0.12841228889106593,0.0011791942146254948,0.14259810504788548,0.0010699065973335978,0.0011770342390008664,0.00117228135638896,0.03950943974335441,0.04817894623932979,0.001491579540469376,0.0016330695823899438,0.013953675352446281,0.0010891460559175395,0.01794237127372018,0.0011970961805686958,0.038044079668767904,0.15599005827457155,0.13117242757566736
NSGA2,0.22080956200201662,0.1752207864500874,1.260179037404991,71.24169047188536,0.12536668991220928,0.0,0.10941055690265909,0.09068193321668111,0.0,0.08319580510509306,0.0,0.12519525340447432,0.0,0.009276586337824069,0.0,0.0,0.16117794806203176,0.0,0.0,0.0,0.012686874987001313,0.0,0.0,0.0,0.0,0.16292690757569253,0.1200814444963333,0.0
NSGA2,0.2073238079348507,0.18188754219565592,1.1398461127801323,74.33260561495084,0.05705982623108918,0.0,0.125266081941884,0.14970296292948085,0.015784003264613107,0.09009565368345396,0.0,0.08955514176145496,0.0,0.0022918192010219487,0.0,0.0,0.16927411883862287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17388940493318716,0.127080987215192,0.0
NSGA2,0.1420343235161141,0.1637741389893364,0.8672573361864061,83.68054702101838,0.0,0.0,0.1255544023945149,0.0880869203961752,0.0,0.0,0.007959761830920604,0.1283713088706532,0.0,0.1627966566675384,0.0,0.0,0.0,0.0,0.016738973648502593,0.0,0.052496255142646504,0.0,0.0,0.0009077878643963193,0.0,0.1882850243189507,0.13734705040885387,0.09145585845684774
NSGA2,0.22452658376132256,0.17106136132456262,1.3125499646604466,69.06761802993023,0.13390751975210985,0.000601145603099354,0.11733006440792822,0.0047437254922802295,0.0019780776686609547,0.07488903844181537,0.016443526820623576,0.12806785505385326,0.0033242735016989354,0.004787495252166896,0.0033480170622506066,0.0003174341647209798,0.14995474112381368,0.0034538585226839744,0.0059018678459872445,0.003990525635536769,0.01454874445975388,0.007022225407405102,0.0033371659493350806,0.003961748005225513,0.003910871049377066,0.16311702204678014,0.14658161264608713,0.004481444086806227
NSGA2,0.2367079435672106,0.1664460679301839,1.4221299818659467,62.98137672394869,0.14132995920657512,0.025066207104768944,0.12211172095475005,0.0006769423876000513,0.0006769423876000513,0.08162603946885318,0.0028058161533918526,0.04580279100115787,0.0006769423876000513,0.0006769423876000513,0.0006769423876000513,0.0006769423876000513,0.10569652167754778,0.0006769423876000513,0.0006769423876000513,0.0006769423876000513,0.0006769423876000513,0.08404402430794486,0.0006769423876000513,0.0006769423876000513,0.0006769423876000513,0.1786615804783755,0.15177177389411858,0.052283314713715556
